,Random_Knn,Random_Lightgbm,Random_GradientBoosting,Random_Catboost,Uncertainty_Knn,Uncertainty_Lightgbm,Uncertainty_GradientBoosting,Uncertainty_Catboost,Entropy_Knn,Entropy_Lightgbm,Entropy_GradientBoosting,Entropy_Catboost,Margin_Knn,Margin_Lightgbm,Margin_GradientBoosting,Margin_Catboost,Knn_light,Knn_gradient,light_gradient,Knn_catboost,light_catboost,gradient_catboost,lg_gb_cb,Knn_gb_cb,Knn_lg_cb,Knn_lg_gb,Knn_lg_gb_cb
132,0,0,0.0,0.70995671,0.660714286,0,0,0.763485477,0.660714286,0,0,0.763485477,0.660714286,0,0,0.763485477,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
133,0,0,0.0,0.698689956,0.660714286,0,0,0.763485477,0.660714286,0,0,0.763485477,0.660714286,0,0,0.763485477,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
134,0,0,0.0,0.698689956,0.660714286,0,0,0.763485477,0.660714286,0,0,0.763485477,0.660714286,0,0,0.763485477,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
135,0,0,0.0,0.70995671,0.660714286,0,0,0.763485477,0.660714286,0,0,0.763485477,0.660714286,0,0,0.763485477,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
136,0,0,0.0,0.70995671,0.660714286,0,0,0.763485477,0.660714286,0,0,0.763485477,0.660714286,0,0,0.763485477,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
137,0,0,0.0,0.70995671,0.660714286,0,0,0.763485477,0.660714286,0,0,0.763485477,0.660714286,0,0,0.763485477,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
138,0,0,0.0,0.645454545,0.660714286,0,0,0.763485477,0.660714286,0,0,0.763485477,0.660714286,0,0,0.763485477,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
139,0,0,0.0,0.657657658,0.660714286,0,0,0.760330579,0.660714286,0,0,0.760330579,0.660714286,0,0,0.760330579,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
140,0,0,0.0,0.66367713,0.660714286,0,0,0.763485477,0.660714286,0,0,0.763485477,0.660714286,0,0,0.763485477,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
141,0,0,0.0,0.66367713,0.660714286,0,0,0.760330579,0.660714286,0,0,0.760330579,0.660714286,0,0,0.760330579,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
142,0,0,0.0,0.645454545,0.660714286,0,0,0.763485477,0.660714286,0,0,0.763485477,0.660714286,0,0,0.763485477,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
143,0,0,0.0,0.645454545,0.660714286,0,0,0.763485477,0.660714286,0,0,0.763485477,0.660714286,0,0,0.763485477,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
144,0,0,0.0,0.645454545,0.660714286,0,0,0.763485477,0.660714286,0,0,0.763485477,0.660714286,0,0,0.763485477,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
145,0,0,0.0,0.657657658,0.660714286,0,0,0.760330579,0.660714286,0,0,0.760330579,0.660714286,0,0,0.760330579,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
146,0,0,0.0,0.645454545,0.660714286,0,0,0.763485477,0.660714286,0,0,0.763485477,0.660714286,0,0,0.763485477,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
147,0,0,0.0,0.639269406,0.660714286,0,0,0.760330579,0.660714286,0,0,0.760330579,0.660714286,0,0,0.760330579,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
148,0,0,0.0,0.657657658,0.660714286,0,0,0.760330579,0.660714286,0,0,0.760330579,0.660714286,0,0,0.760330579,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
149,0,0,0.0,0.645454545,0.660714286,0,0,0.760330579,0.660714286,0,0,0.760330579,0.660714286,0,0,0.760330579,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.7447698744769874,0.75,0.6363636363636364,0.7634854771784232
150,0,0,0.0,0.66367713,0.660714286,0,0,0.763485477,0.660714286,0,0,0.763485477,0.660714286,0,0,0.763485477,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
151,0,0,0.0,0.645454545,0.660714286,0,0,0.760330579,0.660714286,0,0,0.760330579,0.660714286,0,0,0.760330579,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
152,0,0,0.310344828,0.65158371,0.660714286,0,0,0.745901639,0.660714286,0,0,0.745901639,0.660714286,0,0,0.745901639,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
153,0,0,0.310344828,0.657657658,0.660714286,0,0,0.751020408,0.660714286,0,0,0.751020408,0.660714286,0,0,0.751020408,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
154,0,0,0.310344828,0.669642857,0.660714286,0,0,0.751020408,0.660714286,0,0,0.751020408,0.660714286,0,0,0.751020408,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.7447698744769874,0.75,0.6363636363636364,0.7634854771784232
155,0,0,0.310344828,0.645454545,0.660714286,0,0,0.756097561,0.660714286,0,0,0.756097561,0.660714286,0,0,0.756097561,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
156,0,0,0.310344828,0.698689956,0.660714286,0,0,0.756097561,0.660714286,0,0,0.756097561,0.660714286,0,0,0.756097561,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7583333333333334
157,0,0,0.310344828,0.657657658,0.660714286,0,0,0.756097561,0.660714286,0,0,0.756097561,0.660714286,0,0,0.756097561,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7583333333333334
158,0,0,0.310344828,0.645454545,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7583333333333334
159,0,0,0.310344828,0.65158371,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7583333333333334
160,0,0,0.310344828,0.692982456,0.660714286,0,0,0.754098361,0.660714286,0,0,0.754098361,0.660714286,0,0,0.754098361,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
161,0,0,0.310344828,0.66367713,0.660714286,0,0,0.754098361,0.660714286,0,0,0.754098361,0.660714286,0,0,0.754098361,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
162,0,0,0.310344828,0.657657658,0.660714286,0,0,0.754098361,0.660714286,0,0,0.754098361,0.660714286,0,0,0.754098361,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.7447698744769874,0.75,0.6363636363636364,0.7634854771784232
163,0,0,0.310344828,0.645454545,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
164,0,0,0.310344828,0.657657658,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
165,0,0,0.290697674,0.645454545,0.660714286,0,0,0.754098361,0.660714286,0,0,0.754098361,0.660714286,0,0,0.754098361,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
166,0,0,0.310344828,0.657657658,0.660714286,0,0,0.754098361,0.660714286,0,0,0.754098361,0.660714286,0,0,0.754098361,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
167,0,0,0.310344828,0.65158371,0.660714286,0,0,0.754098361,0.660714286,0,0,0.754098361,0.660714286,0,0,0.754098361,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.7447698744769874,0.75,0.6363636363636364,0.7634854771784232
168,0,0,0.310344828,0.607476636,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
169,0,0,0.310344828,0.600938967,0.660714286,0,0,0.754098361,0.660714286,0,0,0.754098361,0.660714286,0,0,0.754098361,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
170,0,0,0.310344828,0.613953488,0.660714286,0,0,0.754098361,0.660714286,0,0,0.754098361,0.660714286,0,0,0.754098361,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
171,0,0,0.310344828,0.639269406,0.660714286,0,0,0.754098361,0.660714286,0,0,0.754098361,0.660714286,0,0,0.754098361,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
172,0,0,0.338983051,0.607476636,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
173,0,0,0.338983051,0.62037037,0.660714286,0,0,0.743801653,0.660714286,0,0,0.743801653,0.660714286,0,0,0.743801653,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
174,0,0,0.338983051,0.62037037,0.660714286,0,0,0.754098361,0.660714286,0,0,0.754098361,0.660714286,0,0,0.754098361,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
175,0,0,0.338983051,0.633027523,0.660714286,0,0,0.743801653,0.660714286,0,0,0.743801653,0.660714286,0,0,0.743801653,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
176,0,0,0.338983051,0.626728111,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
177,0,0,0.338983051,0.62037037,0.660714286,0,0,0.754098361,0.660714286,0,0,0.754098361,0.660714286,0,0,0.754098361,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
178,0,0,0.078431373,0.62037037,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
179,0,0,0.357541899,0.639269406,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.728813559,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7583333333333334
180,0,0,0.338983051,0.62037037,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7583333333333334
181,0,0,0.338983051,0.626728111,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7583333333333334
182,0,0,0.348314607,0.62037037,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7583333333333334
183,0,0,0.348314607,0.626728111,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
184,0,0,0.338983051,0.607476636,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
185,0,0,0.052980132,0.62037037,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
186,0,0,0.052980132,0.633027523,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
187,0,0,0.052980132,0.633027523,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
188,0,0,0.338983051,0.633027523,0.660714286,0,0,0.745901639,0.660714286,0,0,0.745901639,0.660714286,0,0,0.745901639,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
189,0,0,0.338983051,0.70995671,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
190,0,0,0.357541899,0.633027523,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
191,0,0,0.348314607,0.633027523,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.660714286,0,0,0.748971193,0.666666667,0.666666667,0.185185185,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
192,0,0,0.348314607,0.633027523,0.660714286,0,0,0.743801653,0.660714286,0,0,0.743801653,0.660714286,0,0,0.743801653,0.666666667,0.666666667,0.185185185,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
193,0,0,0.348314607,0.645454545,0.65470852,0,0,0.748971193,0.65470852,0,0,0.748971193,0.65470852,0,0,0.748971193,0.666666667,0.666666667,0.185185185,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
194,0,0,0.338983051,0.65158371,0.65470852,0,0,0.748971193,0.65470852,0,0,0.748971193,0.65470852,0,0,0.748971193,0.666666667,0.666666667,0.185185185,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
195,0,0,0.338983051,0.645454545,0.65470852,0,0,0.748971193,0.65470852,0,0,0.748971193,0.65470852,0,0,0.748971193,0.666666667,0.666666667,0.185185185,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
196,0,0,0.338983051,0.645454545,0.65470852,0,0,0.748971193,0.65470852,0,0,0.748971193,0.65470852,0,0,0.748971193,0.666666667,0.666666667,0.185185185,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
197,0,0,0.338983051,0.669642857,0.65470852,0,0,0.743801653,0.65470852,0,0,0.743801653,0.65470852,0,0,0.743801653,0.666666667,0.666666667,0.185185185,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
198,0,0,0.329545455,0.626728111,0.65470852,0,0,0.748971193,0.65470852,0,0,0.748971193,0.65470852,0,0,0.748971193,0.666666667,0.666666667,0.185185185,0.666666667,0.731914894,0.728813559,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7583333333333334
199,0,0,0.357541899,0.639269406,0.65470852,0,0,0.745901639,0.65470852,0,0,0.745901639,0.65470852,0,0,0.745901639,0.666666667,0.666666667,0.185185185,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
200,0,0,0.04,0.645454545,0.65470852,0,0,0.748971193,0.65470852,0,0,0.748971193,0.65470852,0,0,0.748971193,0.666666667,0.666666667,0.185185185,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7583333333333334
