,Auto_Cat,IF_Cat,One_Cat,Random_F1,Random_Kappa
332,0.347650952,0.651937014,0.280111552,0.239520958,0.4600063291046942
333,0.347650952,0.665925599,0.270011315,0.239520958,0.45190699365386056
334,0.347650952,0.660268548,0.259792157,0.239520958,0.4941884432963436
335,0.299963469,0.643549954,0.238988574,0.239520958,0.4354510154829859
336,0.328899513,0.651775262,0.319363856,0.239520958,0.4354510154829859
337,0.328899513,0.64901044,0.290094931,0.270588235,0.4600063291046942
338,0.299963469,0.665925599,0.319363856,0.25,0.5384623789407839
339,0.299963469,0.660268548,0.280111552,0.25,0.47595432902900836
340,0.299963469,0.663113111,0.259792157,0.25,0.46802167431941333
341,0.290094931,0.671535284,0.290094931,0.239520958,0.4600063291046942
342,0.290094931,0.688086014,0.249451964,0.239520958,0.5166543998913317
343,0.299963469,0.607120711,0.290094931,0.280701754,0.6323280308967181
344,0.299963469,0.709525365,0.238988574,0.239520958,0.6323280308967181
345,0.290094931,0.654563529,0.309719135,0.270588235,0.5166543998913317
346,0.299963469,0.654563529,0.270011315,0.239520958,0.4600063291046942
347,0.299963469,0.709525365,0.259792157,0.239520958,0.45190699365386056
348,0.299963469,0.654563529,0.249451964,0.25,0.47595432902900836
349,0.299963469,0.665925599,0.249451964,0.25,0.5166543998913317
350,0.299963469,0.677098194,0.270011315,0.290697674,0.4600063291046942
351,0.299963469,0.71186919,0.328899513,0.329545455,0.5802167385191879
352,0.455200045,0.709525365,0.280111552,0.26035503,0.6323280308967181
353,0.455200045,0.677098194,0.259792157,0.280701754,0.5438289186039295
354,0.54559046,0.685228602,0.290094931,0.280701754,0.5992977958592247
355,0.61966065,0.679768307,0.238988574,0.280701754,0.5365861772154005
356,0.613238937,0.708985102,0.238988574,0.270588235,0.6630062405557382
357,0.61966065,0.711305205,0.238988574,0.270588235,0.5936117774637705
358,0.61966065,0.698478167,0.249451964,0.280701754,0.46802167431941333
359,0.606757448,0.637154478,0.270011315,0.280701754,0.4354510154829859
360,0.61966065,0.704231194,0.280111552,0.270588235,0.46802167431941333
361,0.61966065,0.706627405,0.270011315,0.280701754,0.5384623789407839
362,0.566565168,0.714776644,0.259792157,0.280701754,0.4600063291046942
363,0.494188443,0.714776644,0.259792157,0.280701754,0.46802167431941333
364,0.455200045,0.698893605,0.299963469,0.280701754,0.44372234085352646
365,0.447159779,0.706627405,0.280111552,0.280701754,0.42709163346613543
366,0.422530811,0.701342981,0.280111552,0.280701754,0.46802167431941333
367,0.422530811,0.703752829,0.280111552,0.239520958,0.49157663313890954
368,0.430826493,0.685228602,0.280111552,0.270588235,0.5092403121939805
369,0.430826493,0.637504938,0.280111552,0.239520958,0.49157663313890954
370,0.430826493,0.671450601,0.238988574,0.239520958,0.42709163346613543
371,0.447159779,0.679768307,0.280111552,0.25,0.4600063291046942
372,0.463157789,0.703752829,0.280111552,0.270588235,0.45190699365386056
373,0.463157789,0.671450601,0.280111552,0.290697674,0.5166543998913317
374,0.430826493,0.698072704,0.290094931,0.25,0.5166543998913317
375,0.439035701,0.695636468,0.290094931,0.310344828,0.44372234085352646
376,0.439035701,0.697676863,0.280111552,0.280701754,0.46802167431941333
377,0.430826493,0.681969915,0.309719135,0.270588235,0.5166543998913317
378,0.430826493,0.703752829,0.309719135,0.239520958,0.5166543998913317
379,0.439035701,0.706124099,0.290094931,0.239520958,0.5166543998913317
380,0.430826493,0.708985102,0.270011315,0.239520958,0.5092403121939805
381,0.430826493,0.708457709,0.238988574,0.239520958,0.45190699365386056
382,0.439035701,0.718679083,0.280111552,0.239520958,0.5166543998913317
383,0.430826493,0.711305205,0.280111552,0.239520958,0.4838055662846781
384,0.430826493,0.71075455,0.290094931,0.239520958,0.44372234085352646
385,0.430826493,0.711305205,0.280111552,0.239520958,0.4354510154829859
386,0.430826493,0.693160597,0.299963469,0.239520958,0.4354510154829859
387,0.430826493,0.706124099,0.280111552,0.239520958,0.42709163346613543
388,0.430826493,0.637504938,0.290094931,0.239520958,0.4941884432963436
389,0.430826493,0.695636468,0.280111552,0.270588235,0.42709163346613543
390,0.424799148,0.676945144,0.280111552,0.26035503,0.4354510154829859
391,0.552649625,0.719324505,0.280111552,0.239520958,0.4354510154829859
392,0.552649625,0.708985102,0.290094931,0.239520958,0.5092403121939805
393,0.54559046,0.690328928,0.280111552,0.270588235,0.5239953933258394
394,0.559640869,0.706124099,0.280111552,0.239520958,0.5068831178013617
395,0.552649625,0.625802646,0.290094931,0.239520958,0.5092403121939805
396,0.566565168,0.695636468,0.238988574,0.239520958,0.4354510154829859
397,0.531264368,0.665895643,0.290094931,0.239520958,0.4354510154829859
398,0.523995393,0.690328928,0.290094931,0.239520958,0.5166543998913317
399,0.559640869,0.63209528,0.290094931,0.239520958,0.4838055662846781
400,0.538462379,0.626295403,0.280111552,0.239520958,0.47595432902900836
401,0.552649625,0.60598187,0.280111552,0.239520958,0.46802167431941333
402,0.523995393,0.632501478,0.280111552,0.239520958,0.44372234085352646
403,0.559640869,0.632501478,0.280111552,0.239520958,0.4354510154829859
404,0.552649625,0.62100225,0.280111552,0.239520958,0.4186427810993769
405,0.566565168,0.632501478,0.280111552,0.239520958,0.44372234085352646
406,0.559640869,0.632501478,0.280111552,0.239520958,0.46802167431941333
407,0.552649625,0.635162894,0.280111552,0.239520958,0.4838055662846781
408,0.538462379,0.609308831,0.280111552,0.25,0.47595432902900836
409,0.538462379,0.62100225,0.238988574,0.239520958,0.5266202885533661
410,0.552649625,0.671287386,0.259792157,0.239520958,0.49157663313890954
411,0.54559046,0.671287386,0.280111552,0.239520958,0.49157663313890954
412,0.559640869,0.668613444,0.280111552,0.239520958,0.5384623789407839
413,0.54559046,0.646497482,0.280111552,0.270588235,0.5384623789407839
414,0.538462379,0.668613444,0.280111552,0.239520958,0.44372234085352646
415,0.54559046,0.632501478,0.280111552,0.25,0.4838055662846781
416,0.538462379,0.638179776,0.280111552,0.26035503,0.46802167431941333
417,0.538462379,0.66043106,0.280111552,0.26035503,0.49157663313890954
418,0.538462379,0.632501478,0.280111552,0.25,0.5144209055644899
419,0.538462379,0.632501478,0.280111552,0.25,0.5720996414325925
420,0.573423478,0.65209477,0.280111552,0.239520958,0.44372234085352646
421,0.573423478,0.62100225,0.270011315,0.270588235,0.4838055662846781
422,0.552649625,0.626775835,0.270011315,0.270588235,0.4186427810993769
423,0.573423478,0.626775835,0.328899513,0.280701754,0.42709163346613543
424,0.559640869,0.626775835,0.290094931,0.270588235,0.45190699365386056
425,0.559640869,0.635162894,0.328899513,0.25,0.42709163346613543
426,0.552649625,0.629424422,0.290094931,0.239520958,0.42709163346613543
427,0.538462379,0.6236377,0.309719135,0.239520958,0.4992687513058013
428,0.54559046,0.676650113,0.338327945,0.239520958,0.44372234085352646
429,0.559640869,0.643811312,0.328899513,0.239520958,0.4838055662846781
430,0.559640869,0.646497482,0.338327945,0.280701754,0.47595432902900836
431,0.552649625,0.640853717,0.338327945,0.239520958,0.49157663313890954
432,0.566565168,0.632501478,0.290094931,0.239520958,0.4838055662846781
433,0.54559046,0.646497482,0.328899513,0.25,0.4838055662846781
434,0.552649625,0.632501478,0.319363856,0.25,0.47595432902900836
435,0.538462379,0.657646153,0.338327945,0.239520958,0.47595432902900836
436,0.538462379,0.671287386,0.299963469,0.239520958,0.4992687513058013
437,0.566565168,0.671287386,0.328899513,0.239520958,0.4838055662846781
438,0.538462379,0.649396663,0.319363856,0.239520958,0.45190699365386056
439,0.538462379,0.676795828,0.328899513,0.25,0.383923311733519
440,0.538462379,0.62100225,0.299963469,0.280701754,0.4101030142545956
441,0.538462379,0.62100225,0.328899513,0.270588235,0.4354510154829859
442,0.573423478,0.646497482,0.290094931,0.239520958,0.40147085755626966
443,0.531264368,0.6236377,0.319363856,0.239520958,0.40147085755626966
444,0.531264368,0.654936393,0.290094931,0.239520958,0.4600063291046942
445,0.538462379,0.615180121,0.319363856,0.270588235,0.4101030142545956
446,0.566565168,0.615180121,0.328899513,0.25,0.44372234085352646
447,0.538462379,0.632501478,0.309719135,0.239520958,0.4354510154829859
448,0.538462379,0.643811312,0.328899513,0.25,0.44372234085352646
449,0.54559046,0.626775835,0.309719135,0.239520958,0.47595432902900836
450,0.54559046,0.654936393,0.328899513,0.239520958,0.49157663313890954
451,0.54559046,0.632501478,0.328899513,0.239520958,0.521883264059313
452,0.54559046,0.626775835,0.319363856,0.280701754,0.49157663313890954
453,0.538462379,0.626775835,0.309719135,0.25,0.45190699365386056
454,0.538462379,0.626775835,0.328899513,0.239520958,0.47595432902900836
455,0.538462379,0.62100225,0.328899513,0.239520958,0.4992687513058013
456,0.538462379,0.62100225,0.309719135,0.239520958,0.521883264059313
457,0.538462379,0.643549954,0.309719135,0.239520958,0.46802167431941333
458,0.552649625,0.638179776,0.280111552,0.25,0.46802167431941333
459,0.580216739,0.638179776,0.270011315,0.239520958,0.45190699365386056
460,0.58694587,0.635162894,0.299963469,0.25,0.42709163346613543
461,0.566565168,0.643811312,0.328899513,0.239520958,0.42709163346613543
462,0.580216739,0.646268767,0.328899513,0.239520958,0.4354510154829859
463,0.54559046,0.649205956,0.319363856,0.239520958,0.45190699365386056
464,0.566565168,0.609308831,0.299963469,0.239520958,0.46802167431941333
465,0.559640869,0.62100225,0.299963469,0.239520958,0.45190699365386056
466,0.580216739,0.67403045,0.299963469,0.239520958,0.4600063291046942
467,0.656980722,0.632501478,0.328899513,0.26035503,0.44372234085352646
468,0.650900887,0.668613444,0.328899513,0.270588235,0.4838055662846781
469,0.606757448,0.646497482,0.328899513,0.280701754,0.45190699365386056
470,0.600215347,0.626775835,0.328899513,0.25,0.45190699365386056
471,0.613238937,0.591393694,0.309719135,0.270588235,0.4600063291046942
472,0.626023412,0.635162894,0.290094931,0.270588235,0.44372234085352646
473,0.61966065,0.640853717,0.338327945,0.270588235,0.45190699365386056
474,0.663006241,0.643811312,0.319363856,0.239520958,0.44372234085352646
475,0.613238937,0.654936393,0.328899513,0.239520958,0.45190699365386056
476,0.580216739,0.665881212,0.319363856,0.239520958,0.47595432902900836
477,0.656980722,0.638179776,0.328899513,0.239520958,0.4838055662846781
478,0.58694587,0.6236377,0.328899513,0.239520958,0.5365861772154005
479,0.58694587,0.615180121,0.309719135,0.239520958,0.44372234085352646
480,0.656980722,0.665881212,0.299963469,0.239520958,0.5365861772154005
481,0.632328031,0.676650113,0.270011315,0.239520958,0.44372234085352646
482,0.638575299,0.679403747,0.299963469,0.239520958,0.44372234085352646
483,0.626023412,0.657646153,0.280111552,0.239520958,0.4186427810993769
484,0.626023412,0.638179776,0.299963469,0.239520958,0.44372234085352646
485,0.626023412,0.676650113,0.299963469,0.239520958,0.45190699365386056
486,0.663006241,0.632501478,0.309719135,0.239520958,0.45190699365386056
487,0.644765996,0.603387756,0.319363856,0.239520958,0.44372234085352646
488,0.638575299,0.602597762,0.299963469,0.25,0.44372234085352646
489,0.663006241,0.614547482,0.309719135,0.25,0.46802167431941333
490,0.663006241,0.601787147,0.328899513,0.239520958,0.5068831178013617
491,0.663006241,0.593035216,0.290094931,0.239520958,0.5068831178013617
492,0.668978166,0.71186919,0.299963469,0.239520958,0.521883264059313
493,0.61966065,0.701342981,0.309719135,0.280701754,0.5510006052629051
494,0.606757448,0.701342981,0.299963469,0.25,0.4186427810993769
495,0.626023412,0.701342981,0.299963469,0.280701754,0.5144209055644899
496,0.632328031,0.724376109,0.309719135,0.270588235,0.5438289186039295
497,0.650900887,0.706627405,0.290094931,0.270588235,0.5510006052629051
498,0.626023412,0.709525365,0.280111552,0.280701754,0.5292713198595322
499,0.650900887,0.726645891,0.280111552,0.280701754,0.4101030142545956
500,0.668978166,0.717068849,0.319363856,0.280701754,0.5365861772154005
501,0.663006241,0.717707749,0.299963469,0.280701754,0.5365861772154005
502,0.674897211,0.728101912,0.319363856,0.280701754,0.5365861772154005
503,0.663006241,0.710646434,0.299963469,0.280701754,0.45190699365386056
504,0.656980722,0.722925883,0.270011315,0.280701754,0.5510006052629051
505,0.656980722,0.697210007,0.328899513,0.280701754,0.5365861772154005
506,0.663006241,0.70273498,0.299963469,0.25,0.521883264059313
507,0.663006241,0.663050663,0.270011315,0.280701754,0.5292713198595322
508,0.663006241,0.657183306,0.290094931,0.25,0.5510006052629051
509,0.638575299,0.657183306,0.290094931,0.25,0.4992687513058013
510,0.650900887,0.657183306,0.290094931,0.239520958,0.5510006052629051
511,0.638575299,0.657183306,0.319363856,0.300578035,0.5365861772154005
512,0.656980722,0.719033493,0.290094931,0.310344828,0.4992687513058013
513,0.663006241,0.62706024,0.280111552,0.32,0.5438289186039295
514,0.668978166,0.708213498,0.280111552,0.280701754,0.5510006052629051
515,0.656980722,0.70273498,0.299963469,0.280701754,0.521883264059313
516,0.656980722,0.719033493,0.319363856,0.290697674,0.45190699365386056
517,0.686579443,0.680350373,0.299963469,0.280701754,0.42709163346613543
518,0.692343993,0.703752829,0.299963469,0.270588235,0.44372234085352646
519,0.686579443,0.714175494,0.309719135,0.280701754,0.383923311733519
520,0.686579443,0.714175494,0.309719135,0.26035503,0.3927448035317267
521,0.674897211,0.714175494,0.299963469,0.25,0.47595432902900836
522,0.703723275,0.717068849,0.309719135,0.25,0.4354510154829859
523,0.674897211,0.714175494,0.299963469,0.239520958,0.4186427810993769
524,0.680764074,0.696015394,0.328899513,0.239520958,0.4354510154829859
525,0.668978166,0.695636468,0.328899513,0.270588235,0.40147085755626966
526,0.656980722,0.711305205,0.299963469,0.270588235,0.4354510154829859
527,0.663006241,0.722925883,0.290094931,0.239520958,0.4354510154829859
528,0.656980722,0.693512059,0.299963469,0.25,0.45190699365386056
529,0.656980722,0.715392585,0.319363856,0.25,0.5068831178013617
530,0.663006241,0.704231194,0.319363856,0.25,0.4600063291046942
531,0.656980722,0.714776644,0.328899513,0.25,0.4354510154829859
532,0.656980722,0.654690939,0.328899513,0.239520958,0.5144209055644899
533,0.656980722,0.715392585,0.328899513,0.239520958,0.4101030142545956
534,0.668978166,0.713039133,0.319363856,0.239520958,0.3927448035317267
535,0.668978166,0.69640372,0.290094931,0.270588235,0.4101030142545956
536,0.656980722,0.685485254,0.299963469,0.25,0.4101030142545956
537,0.663006241,0.690644114,0.319363856,0.25,0.4186427810993769
538,0.430826493,0.677098194,0.309719135,0.25,0.40147085755626966
539,0.416383066,0.671450601,0.644765996,0.239520958,0.5510006052629051
540,0.424799148,0.668661686,0.644765996,0.239520958,0.5292713198595322
541,0.424799148,0.698478167,0.626023412,0.26035503,0.5365861772154005
542,0.455200045,0.671450601,0.650900887,0.239520958,0.46802167431941333
543,0.463157789,0.643549954,0.644765996,0.270588235,0.5365861772154005
544,0.439035701,0.690328928,0.650900887,0.25,0.5068831178013617
545,0.439035701,0.671450601,0.644765996,0.239520958,0.4992687513058013
546,0.463157789,0.679583794,0.644765996,0.26035503,0.4992687513058013
547,0.494188443,0.695266605,0.644765996,0.239520958,0.45190699365386056
548,0.439035701,0.687520107,0.632328031,0.280701754,0.4992687513058013
549,0.439035701,0.674145134,0.644765996,0.270588235,0.44372234085352646
550,0.439035701,0.690644114,0.644765996,0.25,0.32889951290200625
551,0.430826493,0.695636468,0.638575299,0.239520958,0.35687029135094184
552,0.439035701,0.715392585,0.638575299,0.270588235,0.3927448035317267
553,0.663006241,0.703285905,0.632328031,0.25,0.3659876826828917
554,0.439035701,0.682394624,0.632328031,0.239520958,0.4186427810993769
555,0.439035701,0.676795828,0.632328031,0.239520958,0.383923311733519
556,0.439035701,0.682614913,0.626023412,0.239520958,0.4186427810993769
557,0.439035701,0.69640372,0.61966065,0.239520958,0.383923311733519
558,0.439035701,0.708457709,0.626023412,0.239520958,0.3659876826828917
559,0.439035701,0.660378228,0.638575299,0.239520958,0.383923311733519
560,0.439035701,0.709525365,0.644765996,0.25,0.3476509521179991
561,0.439035701,0.707143095,0.626023412,0.239520958,0.3659876826828917
562,0.439035701,0.704231194,0.626023412,0.239520958,0.3476509521179991
563,0.439035701,0.704231194,0.626023412,0.25,0.46802167431941333
564,0.439035701,0.728878595,0.626023412,0.239520958,0.45190699365386056
565,0.439035701,0.719985551,0.626023412,0.25,0.4354510154829859
566,0.439035701,0.682614913,0.626023412,0.239520958,0.40147085755626966
567,0.430826493,0.728878595,0.626023412,0.270588235,0.40147085755626966
568,0.439035701,0.731891566,0.626023412,0.239520958,0.4186427810993769
569,0.463157789,0.734929349,0.626023412,0.239520958,0.44372234085352646
570,0.439035701,0.725890133,0.626023412,0.270588235,0.4101030142545956
571,0.439035701,0.726645891,0.644765996,0.25,0.3927448035317267
572,0.439035701,0.726645891,0.626023412,0.239520958,0.4101030142545956
573,0.455200045,0.731891566,0.632328031,0.239520958,0.4600063291046942
574,0.439035701,0.734929349,0.626023412,0.239520958,0.4101030142545956
575,0.463157789,0.734929349,0.644765996,0.239520958,0.42709163346613543
576,0.439035701,0.734929349,0.626023412,0.239520958,0.40147085755626966
577,0.447159779,0.723642075,0.626023412,0.239520958,0.40147085755626966
578,0.455200045,0.718362433,0.626023412,0.239520958,0.40147085755626966
579,0.455200045,0.714175494,0.626023412,0.239520958,0.383923311733519
580,0.455200045,0.723642075,0.61966065,0.239520958,0.40147085755626966
581,0.455200045,0.726645891,0.626023412,0.239520958,0.4101030142545956
582,0.439035701,0.724376109,0.626023412,0.239520958,0.40147085755626966
583,0.439035701,0.724376109,0.626023412,0.239520958,0.3927448035317267
584,0.439035701,0.724376109,0.626023412,0.239520958,0.4354510154829859
585,0.439035701,0.726645891,0.626023412,0.239520958,0.3750048078328443
586,0.439035701,0.721356839,0.626023412,0.239520958,0.35687029135094184
587,0.455200045,0.731891566,0.638575299,0.239520958,0.3750048078328443
588,0.455200045,0.734929349,0.61966065,0.239520958,0.4101030142545956
589,0.439035701,0.721356839,0.626023412,0.239520958,0.42709163346613543
590,0.430826493,0.721356839,0.61966065,0.239520958,0.383923311733519
591,0.439035701,0.731891566,0.626023412,0.239520958,0.44372234085352646
592,0.439035701,0.719033493,0.626023412,0.239520958,0.44372234085352646
593,0.486548401,0.71186919,0.626023412,0.239520958,0.5292713198595322
594,0.439035701,0.721356839,0.638575299,0.239520958,0.5068831178013617
595,0.439035701,0.728878595,0.626023412,0.25,0.5438289186039295
596,0.439035701,0.734929349,0.632328031,0.239520958,0.5438289186039295
597,0.455200045,0.728878595,0.626023412,0.25,0.521883264059313
598,0.494188443,0.728878595,0.626023412,0.239520958,0.5292713198595322
599,0.494188443,0.731891566,0.613238937,0.280701754,0.5438289186039295
600,0.463157789,0.723642075,0.644765996,0.239520958,0.5438289186039295
601,0.447159779,0.708985102,0.638575299,0.280701754,0.5438289186039295
602,0.5166544,0.705223972,0.626023412,0.239520958,0.5438289186039295
603,0.523995393,0.708213498,0.61966065,0.310344828,0.4992687513058013
604,0.424799148,0.731891566,0.61966065,0.26035503,0.5068831178013617
605,0.509240312,0.697210007,0.626023412,0.270588235,0.4992687513058013
606,0.463157789,0.731891566,0.61966065,0.239520958,0.4992687513058013
607,0.650900887,0.719033493,0.61966065,0.270588235,0.5292713198595322
608,0.650900887,0.720662795,0.626023412,0.25,0.5438289186039295
609,0.663006241,0.724376109,0.61966065,0.280701754,0.5438289186039295
610,0.663006241,0.716671078,0.61966065,0.280701754,0.5365861772154005
611,0.656980722,0.724376109,0.61966065,0.280701754,0.5144209055644899
612,0.663006241,0.718362433,0.61966065,0.280701754,0.5438289186039295
613,0.656980722,0.724376109,0.61966065,0.280701754,0.5144209055644899
614,0.650900887,0.731891566,0.61966065,0.280701754,0.521883264059313
615,0.656980722,0.708213498,0.61966065,0.270588235,0.5936117774637705
616,0.663006241,0.726645891,0.626023412,0.270588235,0.5510006052629051
617,0.656980722,0.734929349,0.61966065,0.270588235,0.5365861772154005
618,0.656980722,0.731891566,0.626023412,0.280701754,0.5438289186039295
619,0.638575299,0.734929349,0.626023412,0.280701754,0.5292713198595322
620,0.656980722,0.731891566,0.626023412,0.280701754,0.5365861772154005
621,0.656980722,0.713646145,0.61966065,0.280701754,0.5581022777092612
622,0.656980722,0.686018312,0.61966065,0.280701754,0.5438289186039295
623,0.663006241,0.711228266,0.61966065,0.280701754,0.5510006052629051
624,0.656980722,0.691637986,0.61966065,0.26035503,0.5510006052629051
625,0.650900887,0.683072374,0.61966065,0.280701754,0.5365861772154005
626,0.656980722,0.671711194,0.61966065,0.280701754,0.4992687513058013
627,0.656980722,0.688379628,0.638575299,0.280701754,0.5365861772154005
628,0.650900887,0.688680711,0.632328031,0.280701754,0.5365861772154005
629,0.650900887,0.682614913,0.626023412,0.270588235,0.5365861772154005
630,0.656980722,0.691637986,0.61966065,0.280701754,0.5292713198595322
631,0.439035701,0.697210007,0.626023412,0.290697674,0.5936117774637705
632,0.663006241,0.683072374,0.638575299,0.290697674,0.5936117774637705
633,0.439035701,0.683072374,0.61966065,0.290697674,0.5936117774637705
634,0.422530811,0.71602387,0.61966065,0.280701754,0.5510006052629051
635,0.430826493,0.668813836,0.638575299,0.280701754,0.5720996414325925
636,0.626023412,0.683072374,0.626023412,0.300578035,0.578997314596079
637,0.433126576,0.6968018,0.61966065,0.32,0.5438289186039295
638,0.656980722,0.718362433,0.632328031,0.329545455,0.5936117774637705
639,0.656980722,0.710078975,0.626023412,0.329545455,0.5936117774637705
640,0.61966065,0.719033493,0.626023412,0.329545455,0.5720996414325925
641,0.433126576,0.717707749,0.585828938,0.32,0.5720996414325925
642,0.439035701,0.639269508,0.626023412,0.310344828,0.5720996414325925
643,0.430826493,0.731891566,0.626023412,0.32,0.5720996414325925
644,0.441366744,0.651264451,0.626023412,0.310344828,0.573423478074216
645,0.441366744,0.726645891,0.61966065,0.310344828,0.5936117774637705
646,0.441366744,0.724376109,0.626023412,0.280701754,0.5365861772154005
647,0.441366744,0.724376109,0.626023412,0.290697674,0.5365861772154005
648,0.433126576,0.727420553,0.638575299,0.280701754,0.5510006052629051
649,0.441366744,0.727420553,0.626023412,0.280701754,0.5936117774637705
650,0.441366744,0.732728348,0.61966065,0.280701754,0.5936117774637705
651,0.433126576,0.731891566,0.626023412,0.280701754,0.5365861772154005
652,0.439035701,0.62706024,0.626023412,0.280701754,0.5144209055644899
653,0.433126576,0.721356839,0.626023412,0.25,0.5365861772154005
654,0.441366744,0.731891566,0.61966065,0.25,0.5651349562423462
655,0.430826493,0.721356839,0.61966065,0.280701754,0.5936117774637705
656,0.433126576,0.660153168,0.61966065,0.270588235,0.5936117774637705
657,0.441366744,0.660153168,0.626023412,0.280701754,0.5068831178013617
658,0.433126576,0.731891566,0.61966065,0.280701754,0.5365861772154005
659,0.441366744,0.726645891,0.638575299,0.280701754,0.521883264059313
660,0.433126576,0.731891566,0.626023412,0.280701754,0.521883264059313
661,0.433126576,0.731891566,0.656980722,0.280701754,0.5292713198595322
662,0.441366744,0.648393135,0.626023412,0.280701754,0.4600063291046942
663,0.656980722,0.624245486,0.626023412,0.280701754,0.5068831178013617
664,0.663006241,0.624245486,0.626023412,0.280701754,0.4992687513058013
665,0.668978166,0.648393135,0.61966065,0.280701754,0.4992687513058013
666,0.656980722,0.624245486,0.626023412,0.280701754,0.4992687513058013
