,Auto_Kappa,Auto_F1,IF_Kappa,IF_F1,OCSVM_Kappa,OCSVM_F1,Random_Kappa,Random_F1
0,0.328899513,0.329545455,0.328899513,0.329545455,0.328899513,0.329545455,0.328899513,0.329545455
1,0.328899513,0.329545455,0.328899513,0.329545455,0.328899513,0.329545455,0.328899513,0.329545455
2,0.328899513,0.329545455,0.328899513,0.329545455,0.319363856,0.32,0.328899513,0.329545455
3,0.328899513,0.329545455,0.299963469,0.300578035,0.309719135,0.310344828,0.328899513,0.329545455
4,0.338327945,0.338983051,0.319363856,0.32,0.328899513,0.329545455,0.328899513,0.329545455
5,0.328899513,0.329545455,0.328899513,0.329545455,0.328899513,0.329545455,0.309719135,0.310344828
6,0.328899513,0.329545455,0.328899513,0.329545455,0.328899513,0.329545455,0.290094931,0.290697674
7,0.328899513,0.329545455,0.328899513,0.329545455,0.328899513,0.329545455,0.328899513,0.329545455
8,0.328899513,0.329545455,0.299963469,0.300578035,0.328899513,0.329545455,0.328899513,0.329545455
9,0.328899513,0.329545455,0.626023412,0.626728111,0.328899513,0.329545455,0.328899513,0.329545455
10,0.328899513,0.329545455,0.692343993,0.692982456,0.328899513,0.329545455,0.328899513,0.329545455
11,0.328899513,0.329545455,0.692343993,0.692982456,0.328899513,0.329545455,0.328899513,0.329545455
12,0.328899513,0.329545455,0.709339299,0.70995671,0.328899513,0.329545455,0.328899513,0.329545455
13,0.328899513,0.329545455,0.709339299,0.70995671,0.328899513,0.329545455,0.328899513,0.329545455
14,0.328899513,0.329545455,0.686579443,0.68722467,0.319363856,0.32,0.328899513,0.329545455
15,0.328899513,0.329545455,0.650900887,0.65158371,0.328899513,0.329545455,0.328899513,0.329545455
16,0.328899513,0.329545455,0.638575299,0.639269406,0.309719135,0.310344828,0.328899513,0.329545455
17,0.328899513,0.329545455,0.638575299,0.639269406,0.309719135,0.310344828,0.299963469,0.300578035
18,0.328899513,0.329545455,0.638575299,0.639269406,0.328899513,0.329545455,0.309719135,0.310344828
19,0.328899513,0.329545455,0.626023412,0.626728111,0.328899513,0.329545455,0.299963469,0.300578035
20,0.319363856,0.32,0.650900887,0.65158371,0.328899513,0.329545455,0.290094931,0.290697674
21,0.328899513,0.329545455,0.593611777,0.594339623,0.328899513,0.329545455,0.290094931,0.290697674
22,0.328899513,0.329545455,0.593611777,0.594339623,0.328899513,0.329545455,0.328899513,0.329545455
23,0.309719135,0.310344828,0.593611777,0.594339623,0.328899513,0.329545455,0.319363856,0.32
24,0.328899513,0.329545455,0.626023412,0.626728111,0.309719135,0.310344828,0.328899513,0.329545455
25,0.299963469,0.300578035,0.593611777,0.594339623,0.299963469,0.300578035,0.299963469,0.300578035
26,0.299963469,0.300578035,0.626023412,0.626728111,0.328899513,0.329545455,0.319363856,0.32
27,0.299963469,0.300578035,0.593611777,0.594339623,0.328899513,0.329545455,0.319363856,0.32
28,0.290094931,0.290697674,0.626023412,0.626728111,0.319363856,0.32,0.328899513,0.329545455
29,0.299963469,0.300578035,0.580216739,0.580952381,0.328899513,0.329545455,0.328899513,0.329545455
30,0.299963469,0.300578035,0.58694587,0.587677725,0.328899513,0.329545455,0.328899513,0.329545455
31,0.290094931,0.290697674,0.580216739,0.580952381,0.328899513,0.329545455,0.328899513,0.329545455
32,0.299963469,0.300578035,0.58694587,0.587677725,0.328899513,0.329545455,0.319363856,0.32
33,0.299963469,0.300578035,0.580216739,0.580952381,0.319363856,0.32,0.319363856,0.32
34,0.299963469,0.300578035,0.573423478,0.574162679,0.328899513,0.329545455,0.328899513,0.329545455
35,0.290094931,0.290697674,0.580216739,0.580952381,0.328899513,0.329545455,0.290094931,0.290697674
36,0.299963469,0.300578035,0.580216739,0.580952381,0.328899513,0.329545455,0.309719135,0.310344828
37,0.299963469,0.300578035,0.58694587,0.587677725,0.319363856,0.32,0.328899513,0.329545455
38,0.299963469,0.300578035,0.580216739,0.580952381,0.319363856,0.32,0.328899513,0.329545455
39,0.290094931,0.290697674,0.58694587,0.587677725,0.328899513,0.329545455,0.299963469,0.300578035
40,0.299963469,0.300578035,0.580216739,0.580952381,0.328899513,0.329545455,0.319363856,0.32
41,0.290094931,0.290697674,0.580216739,0.580952381,0.319363856,0.32,0.328899513,0.329545455
42,0.290094931,0.290697674,0.580216739,0.580952381,0.319363856,0.32,0.290094931,0.290697674
43,0.299963469,0.300578035,0.580216739,0.580952381,0.319363856,0.32,0.319363856,0.32
44,0.299963469,0.300578035,0.531264368,0.532019704,0.328899513,0.329545455,0.319363856,0.32
45,0.290094931,0.290697674,0.580216739,0.580952381,0.319363856,0.32,0.319363856,0.32
46,0.290094931,0.290697674,0.580216739,0.580952381,0.328899513,0.329545455,0.328899513,0.329545455
47,0.299963469,0.300578035,0.580216739,0.580952381,0.319363856,0.32,0.328899513,0.329545455
48,0.299963469,0.300578035,0.580216739,0.580952381,0.338327945,0.338983051,0.238988574,0.239520958
49,0.299963469,0.300578035,0.606757448,0.607476636,0.319363856,0.32,0.328899513,0.329545455
50,0.299963469,0.300578035,0.566565168,0.567307692,0.319363856,0.32,0.328899513,0.329545455
51,0.299963469,0.300578035,0.552649625,0.553398058,0.328899513,0.329545455,0.299963469,0.300578035
52,0.299963469,0.300578035,0.559640869,0.560386473,0.328899513,0.329545455,0.290094931,0.290697674
53,0.299963469,0.300578035,0.552649625,0.553398058,0.328899513,0.329545455,0.309719135,0.310344828
54,0.299963469,0.300578035,0.559640869,0.560386473,0.328899513,0.329545455,0.309719135,0.310344828
55,0.299963469,0.300578035,0.552649625,0.553398058,0.328899513,0.329545455,0.309719135,0.310344828
56,0.299963469,0.300578035,0.552649625,0.553398058,0.328899513,0.329545455,0.319363856,0.32
57,0.299963469,0.300578035,0.552649625,0.553398058,0.328899513,0.329545455,0.309719135,0.310344828
58,0.290094931,0.290697674,0.538462379,0.539215686,0.328899513,0.329545455,0.328899513,0.329545455
59,0.290094931,0.290697674,0.552649625,0.553398058,0.328899513,0.329545455,0.290094931,0.290697674
60,0.290094931,0.290697674,0.552649625,0.553398058,0.319363856,0.32,0.299963469,0.300578035
61,0.290094931,0.290697674,0.509240312,0.51,0.319363856,0.32,0.319363856,0.32
62,0.299963469,0.300578035,0.5166544,0.517412935,0.338327945,0.338983051,0.280111552,0.280701754
63,0.299963469,0.300578035,0.455200045,0.455958549,0.328899513,0.329545455,0.299963469,0.300578035
64,0.290094931,0.290697674,0.54559046,0.546341463,0.290094931,0.290697674,0.280111552,0.280701754
65,0.299963469,0.300578035,0.455200045,0.455958549,0.319363856,0.32,0.319363856,0.32
66,0.299963469,0.300578035,0.494188443,0.494949495,0.290094931,0.290697674,0.328899513,0.329545455
67,0.299963469,0.300578035,0.559640869,0.560386473,0.328899513,0.329545455,0.265250914,0.265895954
68,0.299963469,0.300578035,0.559640869,0.560386473,0.299963469,0.300578035,0.315706679,0.316384181
69,0.290094931,0.290697674,0.559640869,0.560386473,0.290094931,0.290697674,0.285046067,0.285714286
70,0.299963469,0.300578035,0.552649625,0.553398058,0.309719135,0.310344828,0.255181567,0.255813953
71,0.299963469,0.300578035,0.566565168,0.567307692,0.290094931,0.290697674,0.275205092,0.275862069
72,0.290094931,0.290697674,0.552649625,0.553398058,0.319363856,0.32,0.255181567,0.255813953
73,0.290094931,0.290697674,0.559640869,0.560386473,0.309719135,0.310344828,0.285046067,0.285714286
74,0.299963469,0.300578035,0.54559046,0.546341463,0.328899513,0.329545455,0.285046067,0.285714286
75,0.290094931,0.290697674,0.54559046,0.546341463,0.328899513,0.329545455,0.265250914,0.265895954
76,0.299963469,0.300578035,0.54559046,0.546341463,0.238988574,0.239520958,0.323315698,0.324022346
77,0.299963469,0.300578035,0.54559046,0.546341463,0.299963469,0.300578035,0.285046067,0.285714286
78,0.290094931,0.290697674,0.559640869,0.560386473,0.299963469,0.300578035,0.285046067,0.285714286
79,0.290094931,0.290697674,0.559640869,0.560386473,0.238988574,0.239520958,0.265250914,0.265895954
80,0.290094931,0.290697674,0.566565168,0.567307692,0.270011315,0.270588235,0.332618613,0.333333333
81,0.290094931,0.290697674,0.54559046,0.546341463,0.238988574,0.239520958,0.332618613,0.333333333
82,0.290094931,0.290697674,0.54559046,0.546341463,0.280111552,0.280701754,0.323315698,0.324022346
83,0.299963469,0.300578035,0.54559046,0.546341463,0.280111552,0.280701754,0.31390876,0.314606742
84,0.299963469,0.300578035,0.54559046,0.546341463,0.319363856,0.32,0.285046067,0.285714286
85,0.290094931,0.290697674,0.566565168,0.567307692,0.290094931,0.290697674,0.323315698,0.324022346
86,0.299963469,0.300578035,0.559640869,0.560386473,0.328899513,0.329545455,0.332618613,0.333333333
87,0.290094931,0.290697674,0.559640869,0.560386473,0.328899513,0.329545455,0.244995043,0.245614035
88,0.290094931,0.290697674,0.478830741,0.479591837,0.290094931,0.290697674,0.294775759,0.295454545
89,0.299963469,0.300578035,0.494188443,0.494949495,0.328899513,0.329545455,0.323315698,0.324022346
90,0.299963469,0.300578035,0.478830741,0.479591837,0.328899513,0.329545455,0.31390876,0.314606742
91,0.299963469,0.300578035,0.523995393,0.524752475,0.259792157,0.26035503,0.323315698,0.324022346
92,0.299963469,0.300578035,0.54559046,0.546341463,0.290094931,0.290697674,0.332618613,0.333333333
93,0.290094931,0.290697674,0.471034275,0.471794872,0.259792157,0.26035503,0.285046067,0.285714286
94,0.290094931,0.290697674,0.501752033,0.502512563,0.299963469,0.300578035,0.323315698,0.324022346
95,0.290094931,0.290697674,0.439035701,0.439790576,0.280111552,0.280701754,0.294775759,0.295454545
96,0.299963469,0.300578035,0.538462379,0.539215686,0.319363856,0.32,0.294775759,0.295454545
97,0.299963469,0.300578035,0.538462379,0.539215686,0.280111552,0.280701754,0.285046067,0.285714286
98,0.299963469,0.300578035,0.5166544,0.517412935,0.319363856,0.32,0.234689282,0.235294118
99,0.299963469,0.300578035,0.447159779,0.447916667,0.280111552,0.280701754,0.304396045,0.305084746
100,0.299963469,0.300578035,0.538462379,0.539215686,0.270011315,0.270588235,0.294775759,0.295454545
101,0.290094931,0.290697674,0.463157789,0.463917526,0.309719135,0.310344828,0.332618613,0.333333333
102,0.290094931,0.290697674,0.439035701,0.439790576,0.328899513,0.329545455,0.285046067,0.285714286
103,0.299963469,0.300578035,0.455200045,0.455958549,0.328899513,0.329545455,0.304396045,0.305084746
104,0.290094931,0.290697674,0.538462379,0.539215686,0.299963469,0.300578035,0.304396045,0.305084746
105,0.299963469,0.300578035,0.552649625,0.553398058,0.280111552,0.280701754,0.323315698,0.324022346
106,0.299963469,0.300578035,0.559640869,0.560386473,0.290094931,0.290697674,0.275205092,0.275862069
107,0.299963469,0.300578035,0.54559046,0.546341463,0.299963469,0.300578035,0.334500562,0.335195531
108,0.299963469,0.300578035,0.538462379,0.539215686,0.249451964,0.25,0.343741636,0.344444444
109,0.299963469,0.300578035,0.54559046,0.546341463,0.280111552,0.280701754,0.306150344,0.306818182
110,0.299963469,0.300578035,0.559640869,0.560386473,0.299963469,0.300578035,0.285046067,0.285714286
111,0.290094931,0.290697674,0.447159779,0.447916667,0.270011315,0.270588235,0.294775759,0.295454545
112,0.290094931,0.290697674,0.501752033,0.502512563,0.299963469,0.300578035,0.325156157,0.325842697
113,0.299963469,0.300578035,0.54559046,0.546341463,0.328899513,0.329545455,0.29648533,0.297142857
114,0.299963469,0.300578035,0.447159779,0.447916667,0.259792157,0.26035503,0.304396045,0.305084746
115,0.299963469,0.300578035,0.439035701,0.439790576,0.280111552,0.280701754,0.315706679,0.316384181
116,0.338327945,0.338983051,0.439035701,0.439790576,0.319363856,0.32,0.315706679,0.316384181
117,0.328899513,0.329545455,0.439035701,0.439790576,0.319363856,0.32,0.315706679,0.316384181
118,0.328899513,0.329545455,0.531264368,0.532019704,0.319363856,0.32,0.306150344,0.306818182
119,0.328899513,0.329545455,0.531264368,0.532019704,0.259792157,0.26035503,0.334500562,0.335195531
120,0.309719135,0.310344828,0.447159779,0.447916667,0.270011315,0.270588235,0.315706679,0.316384181
121,0.328899513,0.329545455,0.439035701,0.439790576,0.238988574,0.239520958,0.397111032,0.397849462
122,0.328899513,0.329545455,0.439035701,0.439790576,0.259792157,0.26035503,0.352881084,0.35359116
123,0.328899513,0.329545455,0.509240312,0.51,0.280111552,0.280701754,0.334500562,0.335195531
124,0.338327945,0.338983051,0.439035701,0.439790576,0.238988574,0.239520958,0.306150344,0.306818182
125,0.328899513,0.329545455,0.559640869,0.560386473,0.259792157,0.26035503,0.315706679,0.316384181
126,0.328899513,0.329545455,0.447159779,0.447916667,0.238988574,0.239520958,0.379706161,0.380434783
127,0.328899513,0.329545455,0.447159779,0.447916667,0.280111552,0.280701754,0.370861733,0.371584699
128,0.328899513,0.329545455,0.439035701,0.439790576,0.259792157,0.26035503,0.304396045,0.305084746
129,0.328899513,0.329545455,0.447159779,0.447916667,0.280111552,0.280701754,0.304396045,0.305084746
130,0.328899513,0.329545455,0.463157789,0.463917526,0.280111552,0.280701754,0.294775759,0.295454545
131,0.328899513,0.329545455,0.439035701,0.439790576,0.280111552,0.280701754,0.29648533,0.297142857
132,0.309719135,0.310344828,0.439035701,0.439790576,0.249451964,0.25,0.323315698,0.324022346
133,0.328899513,0.329545455,0.455200045,0.455958549,0.319363856,0.32,0.386345158,0.387096774
134,0.328899513,0.329545455,0.463157789,0.463917526,0.280111552,0.280701754,0.361920573,0.362637363
135,0.328899513,0.329545455,0.52864243,0.529411765,0.290094931,0.290697674,0.368823813,0.369565217
136,0.328899513,0.329545455,0.52864243,0.529411765,0.270011315,0.270588235,0.294775759,0.295454545
137,0.328899513,0.329545455,0.535818212,0.536585366,0.290094931,0.290697674,0.386345158,0.387096774
138,0.338327945,0.338983051,0.535818212,0.536585366,0.249451964,0.25,0.368823813,0.369565217
139,0.338327945,0.338983051,0.535818212,0.536585366,0.309719135,0.310344828,0.352881084,0.35359116
140,0.338327945,0.338983051,0.535818212,0.536585366,0.328899513,0.329545455,0.29648533,0.297142857
141,0.309719135,0.310344828,0.52864243,0.529411765,0.328899513,0.329545455,0.29648533,0.297142857
142,0.338327945,0.338983051,0.52864243,0.529411765,0.328899513,0.329545455,0.285046067,0.285714286
143,0.319363856,0.32,0.535818212,0.536585366,0.309719135,0.310344828,0.306150344,0.306818182
144,0.328899513,0.329545455,0.52864243,0.529411765,0.238988574,0.239520958,0.29648533,0.297142857
145,0.290094931,0.290697674,0.52864243,0.529411765,0.309719135,0.310344828,0.29648533,0.297142857
146,0.328899513,0.329545455,0.460763096,0.461538462,0.328899513,0.329545455,0.294775759,0.295454545
147,0.328899513,0.329545455,0.460763096,0.461538462,0.238988574,0.239520958,0.29648533,0.297142857
148,0.328899513,0.329545455,0.52864243,0.529411765,0.249451964,0.25,0.294775759,0.295454545
149,0.319363856,0.32,0.484072212,0.484848485,0.319363856,0.32,0.294775759,0.295454545
150,0.319363856,0.32,0.514078631,0.514851485,0.319363856,0.32,0.294775759,0.295454545
151,0.328899513,0.329545455,0.52864243,0.529411765,0.249451964,0.25,0.306150344,0.306818182
152,0.319363856,0.32,0.484072212,0.484848485,0.299963469,0.300578035,0.352881084,0.35359116
153,0.328899513,0.329545455,0.514078631,0.514851485,0.299963469,0.300578035,0.29648533,0.297142857
154,0.328899513,0.329545455,0.436728832,0.4375,0.299963469,0.300578035,0.430826493,0.431578947
155,0.319363856,0.32,0.4528339,0.453608247,0.238988574,0.239520958,0.447159779,0.447916667
156,0.328899513,0.329545455,0.549962647,0.550724638,0.249451964,0.25,0.439035701,0.439790576
157,0.319363856,0.32,0.52864243,0.529411765,0.238988574,0.239520958,0.422530811,0.423280423
158,0.328899513,0.329545455,0.535818212,0.536585366,0.309719135,0.310344828,0.447159779,0.447916667
159,0.328899513,0.329545455,0.535818212,0.536585366,0.309719135,0.310344828,0.388455418,0.389189189
160,0.328899513,0.329545455,0.535818212,0.536585366,0.238988574,0.239520958,0.41414728,0.414893617
161,0.328899513,0.329545455,0.535818212,0.536585366,0.259792157,0.26035503,0.447159779,0.447916667
162,0.319363856,0.32,0.52864243,0.529411765,0.259792157,0.26035503,0.430826493,0.431578947
163,0.328899513,0.329545455,0.514078631,0.514851485,0.280111552,0.280701754,0.504161868,0.504950495
164,0.290094931,0.290697674,0.444822903,0.445595855,0.290094931,0.290697674,0.368823813,0.369565217
165,0.319363856,0.32,0.444822903,0.445595855,0.280111552,0.280701754,0.439035701,0.439790576
166,0.319363856,0.32,0.4528339,0.453608247,0.319363856,0.32,0.430826493,0.431578947
167,0.309719135,0.310344828,0.444822903,0.445595855,0.280111552,0.280701754,0.430826493,0.431578947
168,0.319363856,0.32,0.428550387,0.429319372,0.280111552,0.280701754,0.447159779,0.447916667
169,0.319363856,0.32,0.444822903,0.445595855,0.280111552,0.280701754,0.430826493,0.431578947
170,0.319363856,0.32,0.428550387,0.429319372,0.270011315,0.270588235,0.397111032,0.397849462
171,0.290094931,0.290697674,0.428550387,0.429319372,0.309719135,0.310344828,0.447159779,0.447916667
172,0.319363856,0.32,0.436728832,0.4375,0.270011315,0.270588235,0.343741636,0.344444444
173,0.328899513,0.329545455,0.484072212,0.484848485,0.270011315,0.270588235,0.306150344,0.306818182
174,0.290094931,0.290697674,0.428550387,0.429319372,0.249451964,0.25,0.332618613,0.333333333
175,0.290094931,0.290697674,0.444822903,0.445595855,0.238988574,0.239520958,0.325156157,0.325842697
176,0.290094931,0.290697674,0.436728832,0.4375,0.259792157,0.26035503,0.388455418,0.389189189
177,0.299963469,0.300578035,0.436728832,0.4375,0.238988574,0.239520958,0.370861733,0.371584699
178,0.299963469,0.300578035,0.439035701,0.439790576,0.238988574,0.239520958,0.379706161,0.380434783
179,0.290094931,0.290697674,0.447159779,0.447916667,0.309719135,0.310344828,0.397111032,0.397849462
180,0.299963469,0.300578035,0.439035701,0.439790576,0.270011315,0.270588235,0.325156157,0.325842697
181,0.299963469,0.300578035,0.439035701,0.439790576,0.249451964,0.25,0.315706679,0.316384181
182,0.299963469,0.300578035,0.447159779,0.447916667,0.238988574,0.239520958,0.306150344,0.306818182
183,0.299963469,0.300578035,0.538462379,0.539215686,0.328899513,0.329545455,0.306150344,0.306818182
184,0.290094931,0.290697674,0.422530811,0.423280423,0.259792157,0.26035503,0.29648533,0.297142857
185,0.259792157,0.26035503,0.439035701,0.439790576,0.238988574,0.239520958,0.343741636,0.344444444
186,0.309719135,0.310344828,0.430826493,0.431578947,0.238988574,0.239520958,0.352881084,0.35359116
187,0.299963469,0.300578035,0.439035701,0.439790576,0.328899513,0.329545455,0.397111032,0.397849462
188,0.290094931,0.290697674,0.439035701,0.439790576,0.328899513,0.329545455,0.334500562,0.335195531
189,0.319363856,0.32,0.430826493,0.431578947,0.328899513,0.329545455,0.430826493,0.431578947
190,0.309719135,0.310344828,0.422530811,0.423280423,0.328899513,0.329545455,0.397111032,0.397849462
191,0.290094931,0.290697674,0.430826493,0.431578947,0.328899513,0.329545455,0.422530811,0.423280423
192,0.328899513,0.329545455,0.430826493,0.431578947,0.319363856,0.32,0.388455418,0.389189189
193,0.328899513,0.329545455,0.430826493,0.431578947,0.309719135,0.310344828,0.370861733,0.371584699
194,0.338327945,0.338983051,0.439035701,0.439790576,0.309719135,0.310344828,0.29648533,0.297142857
195,0.309719135,0.310344828,0.447159779,0.447916667,0.328899513,0.329545455,0.29648533,0.297142857
196,0.309719135,0.310344828,0.439035701,0.439790576,0.249451964,0.25,0.29648533,0.297142857
197,0.319363856,0.32,0.494188443,0.494949495,0.299963469,0.300578035,0.29648533,0.297142857
198,0.328899513,0.329545455,0.439035701,0.439790576,0.290094931,0.290697674,0.361920573,0.362637363
199,0.328899513,0.329545455,0.422530811,0.423280423,0.328899513,0.329545455,0.29648533,0.297142857
200,0.328899513,0.329545455,0.439035701,0.439790576,0.270011315,0.270588235,0.352881084,0.35359116
201,0.338327945,0.338983051,0.430826493,0.431578947,0.259792157,0.26035503,0.361920573,0.362637363
202,0.338327945,0.338983051,0.422530811,0.423280423,0.338327945,0.338983051,0.29648533,0.297142857
203,0.338327945,0.338983051,0.422530811,0.423280423,0.338327945,0.338983051,0.361920573,0.362637363
204,0.338327945,0.338983051,0.439035701,0.439790576,0.319363856,0.32,0.29648533,0.297142857
205,0.338327945,0.338983051,0.422530811,0.423280423,0.259792157,0.26035503,0.294775759,0.295454545
206,0.338327945,0.338983051,0.430826493,0.431578947,0.328899513,0.329545455,0.325156157,0.325842697
207,0.328899513,0.329545455,0.422530811,0.423280423,0.290094931,0.290697674,0.29648533,0.297142857
208,0.328899513,0.329545455,0.422530811,0.423280423,0.338327945,0.338983051,0.29648533,0.297142857
209,0.328899513,0.329545455,0.430826493,0.431578947,0.338327945,0.338983051,0.294775759,0.295454545
210,0.328899513,0.329545455,0.422530811,0.423280423,0.338327945,0.338983051,0.294775759,0.295454545
211,0.338327945,0.338983051,0.422530811,0.423280423,0.328899513,0.329545455,0.294775759,0.295454545
212,0.338327945,0.338983051,0.422530811,0.423280423,0.338327945,0.338983051,0.29648533,0.297142857
213,0.338327945,0.338983051,0.439035701,0.439790576,0.338327945,0.338983051,0.29648533,0.297142857
214,0.328899513,0.329545455,0.422530811,0.423280423,0.347650952,0.348314607,0.29648533,0.297142857
215,0.328899513,0.329545455,0.430826493,0.431578947,0.347650952,0.348314607,0.286709773,0.287356322
216,0.328899513,0.329545455,0.439035701,0.439790576,0.338327945,0.338983051,0.294775759,0.295454545
217,0.338327945,0.338983051,0.430826493,0.431578947,0.338327945,0.338983051,0.285046067,0.285714286
218,0.338327945,0.338983051,0.439035701,0.439790576,0.338327945,0.338983051,0.29648533,0.297142857
219,0.280111552,0.280701754,0.430826493,0.431578947,0.338327945,0.338983051,0.29648533,0.297142857
220,0.319363856,0.32,0.422530811,0.423280423,0.347650952,0.348314607,0.294775759,0.295454545
221,0.319363856,0.32,0.422530811,0.423280423,0.338327945,0.338983051,0.294775759,0.295454545
222,0.347650952,0.348314607,0.422530811,0.423280423,0.338327945,0.338983051,0.285046067,0.285714286
223,0.338327945,0.338983051,0.422530811,0.423280423,0.365987683,0.366666667,0.285046067,0.285714286
224,0.309719135,0.310344828,0.422530811,0.423280423,0.338327945,0.338983051,0.294775759,0.295454545
225,0.328899513,0.329545455,0.439035701,0.439790576,0.328899513,0.329545455,0.294775759,0.295454545
226,0.328899513,0.329545455,0.422530811,0.423280423,0.328899513,0.329545455,0.294775759,0.295454545
227,0.338327945,0.338983051,0.422530811,0.423280423,0.347650952,0.348314607,0.29648533,0.297142857
228,0.347650952,0.348314607,0.430826493,0.431578947,0.338327945,0.338983051,0.286709773,0.287356322
229,0.309719135,0.310344828,0.430826493,0.431578947,0.309719135,0.310344828,0.29648533,0.297142857
230,0.299963469,0.300578035,0.422530811,0.423280423,0.328899513,0.329545455,0.294775759,0.295454545
231,0.328899513,0.329545455,0.422530811,0.423280423,0.319363856,0.32,0.285046067,0.285714286
232,0.290094931,0.290697674,0.422530811,0.423280423,0.338327945,0.338983051,0.294775759,0.295454545
233,0.309719135,0.310344828,0.430826493,0.431578947,0.338327945,0.338983051,0.294775759,0.295454545
234,0.338327945,0.338983051,0.422530811,0.423280423,0.347650952,0.348314607,0.315706679,0.316384181
235,0.338327945,0.338983051,0.447159779,0.447916667,0.338327945,0.338983051,0.286709773,0.287356322
236,0.328899513,0.329545455,0.430826493,0.431578947,0.328899513,0.329545455,0.325156157,0.325842697
237,0.338327945,0.338983051,0.447159779,0.447916667,0.328899513,0.329545455,0.325156157,0.325842697
238,0.319363856,0.32,0.447159779,0.447916667,0.328899513,0.329545455,0.334500562,0.335195531
239,0.338327945,0.338983051,0.422530811,0.423280423,0.328899513,0.329545455,0.334500562,0.335195531
240,0.338327945,0.338983051,0.430826493,0.431578947,0.338327945,0.338983051,0.325156157,0.325842697
241,0.338327945,0.338983051,0.439035701,0.439790576,0.338327945,0.338983051,0.334500562,0.335195531
242,0.347650952,0.348314607,0.422530811,0.423280423,0.338327945,0.338983051,0.35486466,0.355555556
243,0.328899513,0.329545455,0.422530811,0.423280423,0.328899513,0.329545455,0.363942946,0.364640884
244,0.338327945,0.338983051,0.422530811,0.423280423,0.299963469,0.300578035,0.370861733,0.371584699
245,0.347650952,0.348314607,0.501752033,0.502512563,0.338327945,0.338983051,0.325156157,0.325842697
246,0.328899513,0.329545455,0.430826493,0.431578947,0.299963469,0.300578035,0.325156157,0.325842697
247,0.328899513,0.329545455,0.430826493,0.431578947,0.338327945,0.338983051,0.343741636,0.344444444
248,0.338327945,0.338983051,0.422530811,0.423280423,0.290094931,0.290697674,0.345685427,0.346368715
249,0.338327945,0.338983051,0.430826493,0.431578947,0.319363856,0.32,0.336403555,0.337078652
250,0.347650952,0.348314607,0.430826493,0.431578947,0.338327945,0.338983051,0.363942946,0.364640884
251,0.347650952,0.348314607,0.439035701,0.439790576,0.338327945,0.338983051,0.327017312,0.327683616
